time,frequency,confidence
7.940,294.003,0.944407
7.950,293.895,0.937583
7.960,293.983,0.947556
7.970,293.776,0.936942
7.980,293.769,0.930438
7.990,293.857,0.939592
8.000,293.844,0.941810
8.010,293.874,0.933566
8.020,293.980,0.938814
8.030,293.871,0.937716
8.040,293.965,0.933294
8.050,294.073,0.933684
8.060,293.937,0.939430
8.070,293.947,0.933696
8.080,294.023,0.931199
8.090,293.901,0.928012
8.100,293.974,0.923469
8.110,294.209,0.925754
8.120,294.069,0.914131
8.130,294.152,0.923306
8.140,294.061,0.925745
8.150,294.144,0.927258
8.160,294.222,0.929726
8.170,294.081,0.926894
8.180,294.091,0.929514
8.190,294.049,0.927277
8.200,294.039,0.920245
8.210,294.147,0.932072
8.220,293.994,0.942371
8.230,293.938,0.931982
8.240,294.090,0.948123
8.250,294.097,0.944503
8.260,294.073,0.940962
8.270,294.192,0.947019
8.280,294.108,0.945764
8.290,294.064,0.937050
8.300,294.167,0.944642
8.310,294.038,0.948211
8.320,293.933,0.941856
8.330,294.035,0.948637
8.340,294.035,0.948457
8.350,293.923,0.943573
8.360,293.904,0.946965
8.370,293.953,0.951540
8.380,293.886,0.945663
8.390,293.873,0.949829
8.400,293.944,0.952617
8.410,293.819,0.948217
8.420,293.875,0.953094
8.430,293.828,0.949936
8.440,293.828,0.951816
8.450,293.814,0.953096
8.460,293.859,0.955733
8.470,293.871,0.957978
8.480,293.726,0.953578
8.490,293.848,0.957674
8.500,293.701,0.955406
8.510,293.677,0.953401
8.520,293.694,0.953706
8.530,293.664,0.957277
8.540,293.631,0.953732
8.550,293.718,0.960380
8.560,293.706,0.961366
8.570,293.725,0.957891
8.580,293.734,0.961063
8.590,293.714,0.961998
8.600,293.697,0.958949
8.610,293.700,0.960515
8.620,293.672,0.964141
8.630,293.623,0.961089
8.640,293.670,0.961914
8.650,293.682,0.962220
8.660,293.665,0.961590
8.670,293.607,0.963529
8.680,293.660,0.964734
8.690,293.593,0.963692
8.700,293.630,0.966962
8.710,293.571,0.962626
8.720,293.701,0.967133
8.730,293.605,0.966084
8.740,293.620,0.963519
8.750,293.724,0.966384
8.760,293.647,0.966684
8.770,293.669,0.967059
8.780,293.624,0.967760
8.790,293.640,0.966148
8.800,293.572,0.965218
8.810,293.625,0.967752
8.820,293.512,0.963922
8.830,293.575,0.966910
8.840,293.563,0.967971
8.850,293.641,0.969463
8.860,293.577,0.967373
8.870,293.664,0.968763
8.880,293.526,0.962915
8.890,293.570,0.966927
